H1	H2	H3	Angle
3wgpH_12	3wgpG_2	3wgpH_12	 0.000 
3wgpH_12	3wgpG_2	3wgpH_8	 42.765 
3wgpH_12	3wgpG_2	3wgpG_2	 90.000 
3wgpH_12	3wgpG_2	3wgpH_6	 26.851 
3wgpH_12	3wgpG_2	3wgpH_3	 56.685 
3wgpH_12	3wgpG_2	3wgpH_4	 28.616 
3wgpH_12	3wgpG_2	3wgpH_10	 35.846 
3wgpH_12	3wgpG_2	3wgpH_9	 22.345 
3wgpH_12	3wgpG_2	3wgpH_11	 37.703 
3wgpH_12	3wgpH_6	3wgpG_6	 62.845 
3wgpH_12	3wgpH_6	3wgpH_1	 108.983 
3wgpH_12	3wgpH_6	3wgpH_14	 93.422 
3wgpH_12	3wgpH_6	3wgpG_5	 145.338 
3wgpH_12	3wgpH_6	3wgpG_7	 72.576 
3wgpH_12	3wgpH_6	3wgpH_13	 81.825 
3wgpH_12	3wgpH_6	3wgpH_12	 0.000 
3wgpH_12	3wgpH_6	3wgpH_8	 47.292 
3wgpH_12	3wgpH_6	3wgpG_2	 94.104 
3wgpH_12	3wgpH_6	3wgpH_6	 90.000 
3wgpH_12	3wgpH_6	3wgpH_3	 55.238 
3wgpH_12	3wgpH_6	3wgpH_4	 95.564 
3wgpH_12	3wgpH_6	3wgpH_10	 78.090 
3wgpH_12	3wgpH_6	3wgpH_9	 25.763 
3wgpH_12	3wgpH_6	3wgpH_11	 86.866 
3wgpH_12	3wgpH_3	3wgpG_6	 33.856 
3wgpH_12	3wgpH_3	3wgpH_1	 29.836 
3wgpH_12	3wgpH_3	3wgpH_14	 42.694 
3wgpH_12	3wgpH_3	3wgpG_5	 30.340 
3wgpH_12	3wgpH_3	3wgpG_7	 69.243 
3wgpH_12	3wgpH_3	3wgpH_13	 71.665 
3wgpH_12	3wgpH_3	3wgpH_12	 0.000 
3wgpH_12	3wgpH_3	3wgpH_8	 44.255 
3wgpH_12	3wgpH_3	3wgpG_2	 64.810 
3wgpH_12	3wgpH_3	3wgpH_6	 23.756 
3wgpH_12	3wgpH_3	3wgpH_3	 90.000 
3wgpH_12	3wgpH_3	3wgpH_4	 41.257 
3wgpH_12	3wgpH_3	3wgpH_10	 21.213 
3wgpH_12	3wgpH_3	3wgpH_9	 24.310 
3wgpH_12	3wgpH_3	3wgpH_11	 13.328 
3wgpH_12	3wgpH_4	3wgpG_6	 59.635 
3wgpH_12	3wgpH_4	3wgpH_1	 82.579 
3wgpH_12	3wgpH_4	3wgpH_14	 71.902 
3wgpH_12	3wgpH_4	3wgpG_5	 81.331 
3wgpH_12	3wgpH_4	3wgpG_7	 97.772 
3wgpH_12	3wgpH_4	3wgpH_13	 90.038 
3wgpH_12	3wgpH_4	3wgpH_12	 0.000 
3wgpH_12	3wgpH_4	3wgpH_8	 60.343 
3wgpH_12	3wgpH_4	3wgpG_2	 132.444 
3wgpH_12	3wgpH_4	3wgpH_6	 43.981 
3wgpH_12	3wgpH_4	3wgpH_3	 69.769 
3wgpH_12	3wgpH_4	3wgpH_4	 90.000 
3wgpH_12	3wgpH_4	3wgpH_10	 55.201 
3wgpH_12	3wgpH_4	3wgpH_9	 31.186 
3wgpH_12	3wgpH_4	3wgpH_11	 55.086 
3wgpH_12	3wgpH_10	3wgpG_6	 67.571 
3wgpH_12	3wgpH_10	3wgpH_1	 153.792 
3wgpH_12	3wgpH_10	3wgpH_14	 47.116 
3wgpH_12	3wgpH_10	3wgpG_5	 96.498 
3wgpH_12	3wgpH_10	3wgpG_7	 69.326 
3wgpH_12	3wgpH_10	3wgpH_13	 45.235 
3wgpH_12	3wgpH_10	3wgpH_12	 0.000 
3wgpH_12	3wgpH_10	3wgpH_8	 40.834 
3wgpH_12	3wgpH_10	3wgpG_2	 76.776 
3wgpH_12	3wgpH_10	3wgpH_6	 47.439 
3wgpH_12	3wgpH_10	3wgpH_3	 33.744 
3wgpH_12	3wgpH_10	3wgpH_4	 62.369 
3wgpH_12	3wgpH_10	3wgpH_10	 90.000 
3wgpH_12	3wgpH_10	3wgpH_9	 32.983 
3wgpH_12	3wgpH_10	3wgpH_11	 107.032 
3wgpH_12	3wgpH_9	3wgpG_6	 89.346 
3wgpH_12	3wgpH_9	3wgpH_1	 64.955 
3wgpH_12	3wgpH_9	3wgpH_14	 45.260 
3wgpH_12	3wgpH_9	3wgpG_5	 39.733 
3wgpH_12	3wgpH_9	3wgpG_7	 113.514 
3wgpH_12	3wgpH_9	3wgpH_13	 68.578 
3wgpH_12	3wgpH_9	3wgpH_12	 0.000 
3wgpH_12	3wgpH_9	3wgpH_8	 106.737 
3wgpH_12	3wgpH_9	3wgpG_2	 89.490 
3wgpH_12	3wgpH_9	3wgpH_6	 31.177 
3wgpH_12	3wgpH_9	3wgpH_3	 90.643 
3wgpH_12	3wgpH_9	3wgpH_4	 62.124 
3wgpH_12	3wgpH_9	3wgpH_10	 59.470 
3wgpH_12	3wgpH_9	3wgpH_9	 90.000 
3wgpH_12	3wgpH_9	3wgpH_11	 51.515 
3wgpH_12	3wgpH_11	3wgpG_6	 42.983 
3wgpH_12	3wgpH_11	3wgpH_1	 93.014 
3wgpH_12	3wgpH_11	3wgpH_14	 34.376 
3wgpH_12	3wgpH_11	3wgpG_5	 78.852 
3wgpH_12	3wgpH_11	3wgpG_7	 42.981 
3wgpH_12	3wgpH_11	3wgpH_13	 29.173 
3wgpH_12	3wgpH_11	3wgpH_12	 0.000 
3wgpH_12	3wgpH_11	3wgpH_8	 22.350 
3wgpH_12	3wgpH_11	3wgpG_2	 49.469 
3wgpH_12	3wgpH_11	3wgpH_6	 34.190 
3wgpH_12	3wgpH_11	3wgpH_3	 15.341 
3wgpH_12	3wgpH_11	3wgpH_4	 41.408 
3wgpH_12	3wgpH_11	3wgpH_10	 45.629 
3wgpH_12	3wgpH_11	3wgpH_9	 21.707 
3wgpH_12	3wgpH_11	3wgpH_11	 90.000 
3wgpH_8	3wgpG_6	3wgpG_6	 90.000 
3wgpH_8	3wgpG_6	3wgpH_1	 150.240 
3wgpH_8	3wgpG_6	3wgpH_14	 62.535 
3wgpH_8	3wgpG_6	3wgpG_5	 116.181 
3wgpH_8	3wgpG_6	3wgpG_7	 47.272 
3wgpH_8	3wgpG_6	3wgpH_13	 40.814 
3wgpH_8	3wgpG_6	3wgpH_12	 65.716 
3wgpH_8	3wgpG_6	3wgpH_8	 0.000 
3wgpH_8	3wgpG_6	3wgpG_2	 66.803 
3wgpH_8	3wgpG_6	3wgpH_6	 87.758 
3wgpH_8	3wgpG_6	3wgpH_3	 12.525 
3wgpH_8	3wgpG_6	3wgpH_4	 71.771 
3wgpH_8	3wgpG_6	3wgpH_10	 134.010 
3wgpH_8	3wgpG_6	3wgpH_9	 45.124 
3wgpH_8	3wgpG_6	3wgpH_11	 133.166 
3wgpH_8	3wgpH_1	3wgpG_6	 14.482 
3wgpH_8	3wgpH_1	3wgpH_1	 90.000 
3wgpH_8	3wgpH_1	3wgpH_14	 37.184 
3wgpH_8	3wgpH_1	3wgpG_5	 84.997 
3wgpH_8	3wgpH_1	3wgpG_7	 23.205 
3wgpH_8	3wgpH_1	3wgpH_13	 28.478 
3wgpH_8	3wgpH_1	3wgpH_12	 30.509 
3wgpH_8	3wgpH_1	3wgpH_8	 0.000 
3wgpH_8	3wgpH_1	3wgpG_2	 33.826 
3wgpH_8	3wgpH_1	3wgpH_6	 41.392 
3wgpH_8	3wgpH_1	3wgpH_3	 11.368 
3wgpH_8	3wgpH_1	3wgpH_4	 27.473 
3wgpH_8	3wgpH_1	3wgpH_10	 34.377 
3wgpH_8	3wgpH_1	3wgpH_9	 19.368 
3wgpH_8	3wgpH_1	3wgpH_11	 85.788 
3wgpH_8	3wgpH_14	3wgpG_6	 47.672 
3wgpH_8	3wgpH_14	3wgpH_1	 88.300 
3wgpH_8	3wgpH_14	3wgpH_14	 90.000 
3wgpH_8	3wgpH_14	3wgpG_5	 116.902 
3wgpH_8	3wgpH_14	3wgpG_7	 33.239 
3wgpH_8	3wgpH_14	3wgpH_13	 59.381 
3wgpH_8	3wgpH_14	3wgpH_12	 55.680 
3wgpH_8	3wgpH_14	3wgpH_8	 0.000 
3wgpH_8	3wgpH_14	3wgpG_2	 56.934 
3wgpH_8	3wgpH_14	3wgpH_6	 90.463 
3wgpH_8	3wgpH_14	3wgpH_3	 32.060 
3wgpH_8	3wgpH_14	3wgpH_4	 62.843 
3wgpH_8	3wgpH_14	3wgpH_10	 74.391 
3wgpH_8	3wgpH_14	3wgpH_9	 32.578 
3wgpH_8	3wgpH_14	3wgpH_11	 88.431 
3wgpH_8	3wgpG_5	3wgpG_6	 25.531 
3wgpH_8	3wgpG_5	3wgpH_1	 71.745 
3wgpH_8	3wgpG_5	3wgpH_14	 30.933 
3wgpH_8	3wgpG_5	3wgpG_5	 90.000 
3wgpH_8	3wgpG_5	3wgpG_7	 21.631 
3wgpH_8	3wgpG_5	3wgpH_13	 29.686 
3wgpH_8	3wgpG_5	3wgpH_12	 26.330 
3wgpH_8	3wgpG_5	3wgpH_8	 0.000 
3wgpH_8	3wgpG_5	3wgpG_2	 32.091 
3wgpH_8	3wgpG_5	3wgpH_6	 18.091 
3wgpH_8	3wgpG_5	3wgpH_3	 15.316 
3wgpH_8	3wgpG_5	3wgpH_4	 18.763 
3wgpH_8	3wgpG_5	3wgpH_10	 43.608 
3wgpH_8	3wgpG_5	3wgpH_9	 19.245 
3wgpH_8	3wgpG_5	3wgpH_11	 75.886 
3wgpH_8	3wgpG_7	3wgpG_6	 69.920 
3wgpH_8	3wgpG_7	3wgpH_1	 90.308 
3wgpH_8	3wgpG_7	3wgpH_14	 57.258 
3wgpH_8	3wgpG_7	3wgpG_5	 78.919 
3wgpH_8	3wgpG_7	3wgpG_7	 90.000 
3wgpH_8	3wgpG_7	3wgpH_13	 54.180 
3wgpH_8	3wgpG_7	3wgpH_12	 39.390 
3wgpH_8	3wgpG_7	3wgpH_8	 0.000 
3wgpH_8	3wgpG_7	3wgpG_2	 105.490 
3wgpH_8	3wgpG_7	3wgpH_6	 60.943 
3wgpH_8	3wgpG_7	3wgpH_3	 29.496 
3wgpH_8	3wgpG_7	3wgpH_4	 71.360 
3wgpH_8	3wgpG_7	3wgpH_10	 73.250 
3wgpH_8	3wgpG_7	3wgpH_9	 35.116 
3wgpH_8	3wgpG_7	3wgpH_11	 72.289 
3wgpH_8	3wgpH_13	3wgpG_6	 39.126 
3wgpH_8	3wgpH_13	3wgpH_1	 66.031 
3wgpH_8	3wgpH_13	3wgpH_14	 85.677 
3wgpH_8	3wgpH_13	3wgpG_5	 84.588 
3wgpH_8	3wgpH_13	3wgpG_7	 37.755 
3wgpH_8	3wgpH_13	3wgpH_13	 90.000 
3wgpH_8	3wgpH_13	3wgpH_12	 48.166 
3wgpH_8	3wgpH_13	3wgpH_8	 0.000 
3wgpH_8	3wgpH_13	3wgpG_2	 62.463 
3wgpH_8	3wgpH_13	3wgpH_6	 70.966 
3wgpH_8	3wgpH_13	3wgpH_3	 41.304 
3wgpH_8	3wgpH_13	3wgpH_4	 64.441 
3wgpH_8	3wgpH_13	3wgpH_10	 55.579 
3wgpH_8	3wgpH_13	3wgpH_9	 25.444 
3wgpH_8	3wgpH_13	3wgpH_11	 62.717 
3wgpH_8	3wgpH_12	3wgpG_6	 61.446 
3wgpH_8	3wgpH_12	3wgpH_1	 103.820 
3wgpH_8	3wgpH_12	3wgpH_14	 72.781 
3wgpH_8	3wgpH_12	3wgpG_5	 117.134 
3wgpH_8	3wgpH_12	3wgpG_7	 28.573 
3wgpH_8	3wgpH_12	3wgpH_13	 48.046 
3wgpH_8	3wgpH_12	3wgpH_12	 90.000 
3wgpH_8	3wgpH_12	3wgpH_8	 0.000 
3wgpH_8	3wgpH_12	3wgpG_2	 46.483 
3wgpH_8	3wgpH_12	3wgpH_6	 103.366 
3wgpH_8	3wgpH_12	3wgpH_3	 27.379 
3wgpH_8	3wgpH_12	3wgpH_4	 63.498 
3wgpH_8	3wgpH_12	3wgpH_10	 103.768 
3wgpH_8	3wgpH_12	3wgpH_9	 40.840 
3wgpH_8	3wgpH_12	3wgpH_11	 130.869 
3wgpH_8	3wgpH_8	3wgpG_6	 90.000 
3wgpH_8	3wgpH_8	3wgpH_1	 90.000 
3wgpH_8	3wgpH_8	3wgpH_14	 90.000 
3wgpH_8	3wgpH_8	3wgpG_5	 90.000 
3wgpH_8	3wgpH_8	3wgpG_7	 90.000 
3wgpH_8	3wgpH_8	3wgpH_13	 90.000 
3wgpH_8	3wgpH_8	3wgpH_12	 90.000 
3wgpH_8	3wgpH_8	3wgpH_8	 90.000 
3wgpH_8	3wgpH_8	3wgpG_2	 90.000 
3wgpH_8	3wgpH_8	3wgpH_6	 90.000 
3wgpH_8	3wgpH_8	3wgpH_3	 90.000 
3wgpH_8	3wgpH_8	3wgpH_4	 90.000 
3wgpH_8	3wgpH_8	3wgpH_10	 90.000 
3wgpH_8	3wgpH_8	3wgpH_9	 90.000 
3wgpH_8	3wgpH_8	3wgpH_11	 90.000 
3wgpH_8	3wgpG_2	3wgpG_6	 56.029 
3wgpH_8	3wgpG_2	3wgpH_1	 94.464 
3wgpH_8	3wgpG_2	3wgpH_14	 65.163 
3wgpH_8	3wgpG_2	3wgpG_5	 93.562 
3wgpH_8	3wgpG_2	3wgpG_7	 42.848 
3wgpH_8	3wgpG_2	3wgpH_13	 55.963 
3wgpH_8	3wgpG_2	3wgpH_12	 42.765 
3wgpH_8	3wgpG_2	3wgpH_8	 0.000 
3wgpH_8	3wgpG_2	3wgpG_2	 90.000 
3wgpH_8	3wgpG_2	3wgpH_6	 68.510 
3wgpH_8	3wgpG_2	3wgpH_3	 27.381 
3wgpH_8	3wgpG_2	3wgpH_4	 68.828 
3wgpH_8	3wgpG_2	3wgpH_10	 72.759 
3wgpH_8	3wgpG_2	3wgpH_9	 29.433 
3wgpH_8	3wgpG_2	3wgpH_11	 76.986 
3wgpH_8	3wgpH_6	3wgpG_6	 46.657 
3wgpH_8	3wgpH_6	3wgpH_1	 107.213 
3wgpH_8	3wgpH_6	3wgpH_14	 60.865 
3wgpH_8	3wgpH_6	3wgpG_5	 151.929 
3wgpH_8	3wgpH_6	3wgpG_7	 29.841 
3wgpH_8	3wgpH_6	3wgpH_13	 45.450 
3wgpH_8	3wgpH_6	3wgpH_12	 47.292 
3wgpH_8	3wgpH_6	3wgpH_8	 0.000 
3wgpH_8	3wgpH_6	3wgpG_2	 48.640 
3wgpH_8	3wgpH_6	3wgpH_6	 90.000 
3wgpH_8	3wgpH_6	3wgpH_3	 23.055 
3wgpH_8	3wgpH_6	3wgpH_4	 49.080 
3wgpH_8	3wgpH_6	3wgpH_10	 87.372 
3wgpH_8	3wgpH_6	3wgpH_9	 30.932 
3wgpH_8	3wgpH_6	3wgpH_11	 115.719 
3wgpH_8	3wgpH_3	3wgpG_6	 18.489 
3wgpH_8	3wgpH_3	3wgpH_1	 34.899 
3wgpH_8	3wgpH_3	3wgpH_14	 68.681 
3wgpH_8	3wgpH_3	3wgpG_5	 53.539 
3wgpH_8	3wgpH_3	3wgpG_7	 34.271 
3wgpH_8	3wgpH_3	3wgpH_13	 88.673 
3wgpH_8	3wgpH_3	3wgpH_12	 44.255 
3wgpH_8	3wgpH_3	3wgpH_8	 0.000 
3wgpH_8	3wgpH_3	3wgpG_2	 48.192 
3wgpH_8	3wgpH_3	3wgpH_6	 51.890 
3wgpH_8	3wgpH_3	3wgpH_3	 90.000 
3wgpH_8	3wgpH_3	3wgpH_4	 47.524 
3wgpH_8	3wgpH_3	3wgpH_10	 31.782 
3wgpH_8	3wgpH_3	3wgpH_9	 23.668 
3wgpH_8	3wgpH_3	3wgpH_11	 38.006 
3wgpH_8	3wgpH_4	3wgpG_6	 62.720 
3wgpH_8	3wgpH_4	3wgpH_1	 121.035 
3wgpH_8	3wgpH_4	3wgpH_14	 87.766 
3wgpH_8	3wgpH_4	3wgpG_5	 141.193 
3wgpH_8	3wgpH_4	3wgpG_7	 43.906 
3wgpH_8	3wgpH_4	3wgpH_13	 60.971 
3wgpH_8	3wgpH_4	3wgpH_12	 60.343 
3wgpH_8	3wgpH_4	3wgpH_8	 0.000 
3wgpH_8	3wgpH_4	3wgpG_2	 75.261 
3wgpH_8	3wgpH_4	3wgpH_6	 103.714 
3wgpH_8	3wgpH_4	3wgpH_3	 28.162 
3wgpH_8	3wgpH_4	3wgpH_4	 90.000 
3wgpH_8	3wgpH_4	3wgpH_10	 96.746 
3wgpH_8	3wgpH_4	3wgpH_9	 37.687 
3wgpH_8	3wgpH_4	3wgpH_11	 106.358 
3wgpH_8	3wgpH_10	3wgpG_6	 27.813 
3wgpH_8	3wgpH_10	3wgpH_1	 133.359 
3wgpH_8	3wgpH_10	3wgpH_14	 48.580 
3wgpH_8	3wgpH_10	3wgpG_5	 111.309 
3wgpH_8	3wgpH_10	3wgpG_7	 29.069 
3wgpH_8	3wgpH_10	3wgpH_13	 33.662 
3wgpH_8	3wgpH_10	3wgpH_12	 40.834 
3wgpH_8	3wgpH_10	3wgpH_8	 0.000 
3wgpH_8	3wgpH_10	3wgpG_2	 43.369 
3wgpH_8	3wgpH_10	3wgpH_6	 62.925 
3wgpH_8	3wgpH_10	3wgpH_3	 13.513 
3wgpH_8	3wgpH_10	3wgpH_4	 43.510 
3wgpH_8	3wgpH_10	3wgpH_10	 90.000 
3wgpH_8	3wgpH_10	3wgpH_9	 23.663 
3wgpH_8	3wgpH_10	3wgpH_11	 147.395 
3wgpH_8	3wgpH_9	3wgpG_6	 90.168 
3wgpH_8	3wgpH_9	3wgpH_1	 111.737 
3wgpH_8	3wgpH_9	3wgpH_14	 65.775 
3wgpH_8	3wgpH_9	3wgpG_5	 104.427 
3wgpH_8	3wgpH_9	3wgpG_7	 39.411 
3wgpH_8	3wgpH_9	3wgpH_13	 38.901 
3wgpH_8	3wgpH_9	3wgpH_12	 106.737 
3wgpH_8	3wgpH_9	3wgpH_8	 0.000 
3wgpH_8	3wgpH_9	3wgpG_2	 50.224 
3wgpH_8	3wgpH_9	3wgpH_6	 94.713 
3wgpH_8	3wgpH_9	3wgpH_3	 22.792 
3wgpH_8	3wgpH_9	3wgpH_4	 67.212 
3wgpH_8	3wgpH_9	3wgpH_10	 119.185 
3wgpH_8	3wgpH_9	3wgpH_9	 90.000 
3wgpH_8	3wgpH_9	3wgpH_11	 134.518 
3wgpH_8	3wgpH_11	3wgpG_6	 20.697 
3wgpH_8	3wgpH_11	3wgpH_1	 73.580 
3wgpH_8	3wgpH_11	3wgpH_14	 35.545 
3wgpH_8	3wgpH_11	3wgpG_5	 78.087 
3wgpH_8	3wgpH_11	3wgpG_7	 21.163 
3wgpH_8	3wgpH_11	3wgpH_13	 26.491 
3wgpH_8	3wgpH_11	3wgpH_12	 22.350 
3wgpH_8	3wgpH_11	3wgpH_8	 0.000 
3wgpH_8	3wgpH_11	3wgpG_2	 31.551 
3wgpH_8	3wgpH_11	3wgpH_6	 36.857 
3wgpH_8	3wgpH_11	3wgpH_3	 11.773 
3wgpH_8	3wgpH_11	3wgpH_4	 29.794 
3wgpH_8	3wgpH_11	3wgpH_10	 23.733 
3wgpH_8	3wgpH_11	3wgpH_9	 14.172 
3wgpH_8	3wgpH_11	3wgpH_11	 90.000 
3wgpG_2	3wgpG_6	3wgpG_6	 90.000 
3wgpG_2	3wgpG_6	3wgpH_1	 98.212 
3wgpG_2	3wgpG_6	3wgpH_14	 57.484 
3wgpG_2	3wgpG_6	3wgpG_5	 85.673 
3wgpG_2	3wgpG_6	3wgpG_7	 35.672 
3wgpG_2	3wgpG_6	3wgpH_13	 44.558 
3wgpG_2	3wgpG_6	3wgpH_12	 105.321 
3wgpG_2	3wgpG_6	3wgpH_8	 66.803 
3wgpG_2	3wgpG_6	3wgpG_2	 0.000 
3wgpG_2	3wgpG_6	3wgpH_6	 82.354 
3wgpG_2	3wgpG_6	3wgpH_3	 61.069 
3wgpG_2	3wgpG_6	3wgpH_4	 41.456 
3wgpG_2	3wgpG_6	3wgpH_10	 117.528 
3wgpG_2	3wgpG_6	3wgpH_9	 110.151 
3wgpG_2	3wgpG_6	3wgpH_11	 125.116 
3wgpG_2	3wgpH_1	3wgpG_6	 39.921 
3wgpG_2	3wgpH_1	3wgpH_1	 90.000 
3wgpG_2	3wgpH_1	3wgpH_14	 41.218 
3wgpG_2	3wgpH_1	3wgpG_5	 84.447 
3wgpG_2	3wgpH_1	3wgpG_7	 18.633 
3wgpG_2	3wgpH_1	3wgpH_13	 28.935 
3wgpG_2	3wgpH_1	3wgpH_12	 60.584 
3wgpG_2	3wgpH_1	3wgpH_8	 33.826 
3wgpG_2	3wgpH_1	3wgpG_2	 0.000 
3wgpG_2	3wgpH_1	3wgpH_6	 56.092 
3wgpG_2	3wgpH_1	3wgpH_3	 31.886 
3wgpG_2	3wgpH_1	3wgpH_4	 24.021 
3wgpG_2	3wgpH_1	3wgpH_10	 68.018 
3wgpG_2	3wgpH_1	3wgpH_9	 53.093 
3wgpG_2	3wgpH_1	3wgpH_11	 117.701 
3wgpG_2	3wgpH_14	3wgpG_6	 49.692 
3wgpG_2	3wgpH_14	3wgpH_1	 66.791 
3wgpG_2	3wgpH_14	3wgpH_14	 90.000 
3wgpG_2	3wgpH_14	3wgpG_5	 91.510 
3wgpG_2	3wgpH_14	3wgpG_7	 23.740 
3wgpG_2	3wgpH_14	3wgpH_13	 70.244 
3wgpG_2	3wgpH_14	3wgpH_12	 92.919 
3wgpG_2	3wgpH_14	3wgpH_8	 56.934 
3wgpG_2	3wgpH_14	3wgpG_2	 0.000 
3wgpG_2	3wgpH_14	3wgpH_6	 91.419 
3wgpG_2	3wgpH_14	3wgpH_3	 73.960 
3wgpG_2	3wgpH_14	3wgpH_4	 29.388 
3wgpG_2	3wgpH_14	3wgpH_10	 71.427 
3wgpG_2	3wgpH_14	3wgpH_9	 71.244 
3wgpG_2	3wgpH_14	3wgpH_11	 87.710 
3wgpG_2	3wgpG_5	3wgpG_6	 36.584 
3wgpG_2	3wgpG_5	3wgpH_1	 66.567 
3wgpG_2	3wgpG_5	3wgpH_14	 41.353 
3wgpG_2	3wgpG_5	3wgpG_5	 90.000 
3wgpG_2	3wgpG_5	3wgpG_7	 14.059 
3wgpG_2	3wgpG_5	3wgpH_13	 34.917 
3wgpG_2	3wgpG_5	3wgpH_12	 58.347 
3wgpG_2	3wgpG_5	3wgpH_8	 32.091 
3wgpG_2	3wgpG_5	3wgpG_2	 0.000 
3wgpG_2	3wgpG_5	3wgpH_6	 48.133 
3wgpG_2	3wgpG_5	3wgpH_3	 35.913 
3wgpG_2	3wgpG_5	3wgpH_4	 15.599 
3wgpG_2	3wgpG_5	3wgpH_10	 58.646 
3wgpG_2	3wgpG_5	3wgpH_9	 47.958 
3wgpG_2	3wgpG_5	3wgpH_11	 95.213 
3wgpG_2	3wgpG_7	3wgpG_6	 78.152 
3wgpG_2	3wgpG_7	3wgpH_1	 55.796 
3wgpG_2	3wgpG_7	3wgpH_14	 48.342 
3wgpG_2	3wgpG_7	3wgpG_5	 43.009 
3wgpG_2	3wgpG_7	3wgpG_7	 90.000 
3wgpG_2	3wgpG_7	3wgpH_13	 59.341 
3wgpG_2	3wgpG_7	3wgpH_12	 79.719 
3wgpG_2	3wgpG_7	3wgpH_8	 105.490 
3wgpG_2	3wgpG_7	3wgpG_2	 0.000 
3wgpG_2	3wgpG_7	3wgpH_6	 54.269 
3wgpG_2	3wgpG_7	3wgpH_3	 95.992 
3wgpG_2	3wgpG_7	3wgpH_4	 39.304 
3wgpG_2	3wgpG_7	3wgpH_10	 67.128 
3wgpG_2	3wgpG_7	3wgpH_9	 99.576 
3wgpG_2	3wgpG_7	3wgpH_11	 67.296 
3wgpG_2	3wgpH_13	3wgpG_6	 40.295 
3wgpG_2	3wgpH_13	3wgpH_1	 43.456 
3wgpG_2	3wgpH_13	3wgpH_14	 73.584 
3wgpG_2	3wgpH_13	3wgpG_5	 61.969 
3wgpG_2	3wgpH_13	3wgpG_7	 28.192 
3wgpG_2	3wgpH_13	3wgpH_13	 90.000 
3wgpG_2	3wgpH_13	3wgpH_12	 74.959 
3wgpG_2	3wgpH_13	3wgpH_8	 62.463 
3wgpG_2	3wgpH_13	3wgpG_2	 0.000 
3wgpG_2	3wgpH_13	3wgpH_6	 65.729 
3wgpG_2	3wgpH_13	3wgpH_3	 97.739 
3wgpG_2	3wgpH_13	3wgpH_4	 37.292 
3wgpG_2	3wgpH_13	3wgpH_10	 50.737 
3wgpG_2	3wgpH_13	3wgpH_9	 64.517 
3wgpG_2	3wgpH_13	3wgpH_11	 59.819 
3wgpG_2	3wgpH_12	3wgpG_6	 39.749 
3wgpG_2	3wgpH_12	3wgpH_1	 62.962 
3wgpG_2	3wgpH_12	3wgpH_14	 47.068 
3wgpG_2	3wgpH_12	3wgpG_5	 70.773 
3wgpG_2	3wgpH_12	3wgpG_7	 22.873 
3wgpG_2	3wgpH_12	3wgpH_13	 43.998 
3wgpG_2	3wgpH_12	3wgpH_12	 90.000 
3wgpG_2	3wgpH_12	3wgpH_8	 46.483 
3wgpG_2	3wgpH_12	3wgpG_2	 0.000 
3wgpG_2	3wgpH_12	3wgpH_6	 59.045 
3wgpG_2	3wgpH_12	3wgpH_3	 58.504 
3wgpG_2	3wgpH_12	3wgpH_4	 18.940 
3wgpG_2	3wgpH_12	3wgpH_10	 67.378 
3wgpG_2	3wgpH_12	3wgpH_9	 68.165 
3wgpG_2	3wgpH_12	3wgpH_11	 92.828 
3wgpG_2	3wgpH_8	3wgpG_6	 57.168 
3wgpG_2	3wgpH_8	3wgpH_1	 51.710 
3wgpG_2	3wgpH_8	3wgpH_14	 57.903 
3wgpG_2	3wgpH_8	3wgpG_5	 54.347 
3wgpG_2	3wgpH_8	3wgpG_7	 31.663 
3wgpG_2	3wgpH_8	3wgpH_13	 61.574 
3wgpG_2	3wgpH_8	3wgpH_12	 90.753 
3wgpG_2	3wgpH_8	3wgpH_8	 90.000 
3wgpG_2	3wgpH_8	3wgpG_2	 0.000 
3wgpG_2	3wgpH_8	3wgpH_6	 62.850 
3wgpG_2	3wgpH_8	3wgpH_3	 104.427 
3wgpG_2	3wgpH_8	3wgpH_4	 35.911 
3wgpG_2	3wgpH_8	3wgpH_10	 63.873 
3wgpG_2	3wgpH_8	3wgpH_9	 100.343 
3wgpG_2	3wgpH_8	3wgpH_11	 71.463 
3wgpG_2	3wgpG_2	3wgpG_6	 90.000 
3wgpG_2	3wgpG_2	3wgpH_1	 90.000 
3wgpG_2	3wgpG_2	3wgpH_14	 90.000 
3wgpG_2	3wgpG_2	3wgpG_5	 90.000 
3wgpG_2	3wgpG_2	3wgpG_7	 90.000 
3wgpG_2	3wgpG_2	3wgpH_13	 90.000 
3wgpG_2	3wgpG_2	3wgpH_12	 90.000 
3wgpG_2	3wgpG_2	3wgpH_8	 90.000 
3wgpG_2	3wgpG_2	3wgpG_2	 90.000 
3wgpG_2	3wgpG_2	3wgpH_6	 90.000 
3wgpG_2	3wgpG_2	3wgpH_3	 90.000 
3wgpG_2	3wgpG_2	3wgpH_4	 90.000 
3wgpG_2	3wgpG_2	3wgpH_10	 90.000 
3wgpG_2	3wgpG_2	3wgpH_9	 90.000 
3wgpG_2	3wgpG_2	3wgpH_11	 90.000 
3wgpG_2	3wgpH_6	3wgpG_6	 49.841 
3wgpG_2	3wgpH_6	3wgpH_1	 80.770 
3wgpG_2	3wgpH_6	3wgpH_14	 58.475 
3wgpG_2	3wgpH_6	3wgpG_5	 106.105 
3wgpG_2	3wgpH_6	3wgpG_7	 21.899 
3wgpG_2	3wgpH_6	3wgpH_13	 49.698 
3wgpG_2	3wgpH_6	3wgpH_12	 94.104 
